test_auc
0.8319099817186401
0.8241843894962657
0.8260830084248002
0.8315248479956567
0.8280491314552298
0.8278539701300356
0.8251767238169365
0.8298659767315043
0.8253255691604748
0.8218309706897671
0.8334423488544722
0.8270527613021326
0.8293591434426131
0.823875840498137
0.8286633947596638
0.8293763437760497
0.824875525799299
0.8313402567077697
0.8283868921928264
0.8241313951728562
0.8288173329393593
0.8323713158014852
0.8307036521881178
0.8228809597593875
0.8259010116006159
0.8262480931892926
0.8244991363799063
0.8255008876429057
0.8324798508663827
0.824405687640984
0.8301662138366593
0.8262704344045105
0.8266011324353606
0.832683420175799
0.827570548993324
0.8271588460401997
0.8266942929005383
0.8310240204097812
0.824684400306531
0.8305712384480303
0.8246237667288857
0.8270432963141799
0.8303952953724858
0.8272663721469908
0.8302854150301127
0.8267474313608202
0.8283680102625453
0.8269185698739523
0.8330211328677712
0.8284969647176958
0.8262868660079612
0.8297223683609957
0.8347962264966813
0.8234547206026843
0.829470080788717
0.8303211129288373
0.8284257130571191
0.8277513927225293
0.8280839645327203
0.8237742240031134
0.8264017430952433
0.8273852850666994
0.8303407635891042
0.8263921820160425
0.8291851702376576
0.8332114415849291
0.8256167736882943
0.8270428158579386
0.8332795222343137
0.8278913015799804
0.8281195182945724
0.8284887008703465
0.8301045232552833
0.8327152263789694
0.828393330306459
0.8287455047312928
0.8251901285460673
0.8226164685985812
0.8317539775771072
0.8258198625414694
0.8287597742816579
0.8283849703678613
0.8263733481313855
0.8251500104499233
0.8325645072560903
0.8273220089797272
0.825342240992046
0.8313073935008685
0.8277862738456438
0.8264331168877967
0.8271397238817981
0.8294296263732039
0.8300170321737521
0.8273620790302472
0.8295167330897419
0.8259487689509959
0.8233441195759493
0.8275238486466748
0.8316827259165303
0.8252920813604598
