jaccard
0.9995237948836396
0.9998412396168428
0.9997354249522384
0.9997354447933258
0.9997883403653088
0.9995766809303217
0.999788319628206
0.9996296019774212
0.9997354197769601
0.9996295984998543
0.9997883304313605
0.9997883232602548
0.9995767059176457
0.9996825184911333
0.9998412386945585
0.9997883345537163
0.9997354177898576
0.9998941615227689
0.771103949974038
0.9997354196739267
0.9994711040109101
0.9998412367021827
0.9997883459583204
0.9997883267111669
0.99978832646213
0.9999470769835309
0.9997883327426356
0.9997354063746239
1.0
0.9997354073346902
0.9993651223007953
0.9995767444566531
0.9998412333416319
0.9998412389099665
0.9997354274411187
0.9995238007946005
0.999418041454143
0.9997354175104051
0.9996295860850248
0.9998941541180141
0.9997883220109722
0.9997354052598021
0.9994179773500341
0.9996825305301118
0.9995238053178299
0.9997883234737148
0.9997354110163932
0.9998941577371845
0.9995767236272447
0.9996825021063149
0.9997354022001341
0.9996296013454893
0.9997883298679977
0.9995767004004075
0.9998412404362974
0.9994708970057689
0.9998941577235831
0.9995767192432322
0.9999470759987289
0.9997883283311578
0.9998941541261787
0.9998941541270087
0.9996825002746328
0.999523794179166
0.9998412452520987
0.9997354108648715
0.9994180576727768
0.999629600890217
0.9996824973717449
0.9997883197183381
0.9997354138312076
0.9996297060534375
0.9994710175437687
0.9997883504518935
0.9997355158420252
0.9997883343272996
0.9998941559168271
0.9998941529769597
0.9997354133993251
0.9998941559534121
0.9996825021675381
0.9995238333609393
0.9996296142305856
0.9997355423358042
0.9997354153521641
0.9995767418635645
0.9996825059655057
0.9995238209700386
0.9997354009011172
0.9996825030414586
0.999894157099779
0.9996298542439948
0.9998412346575668
0.9997354205619344
0.9997883297196244
0.9997883302618211
0.9998941562762564
0.9997883326138778
0.9998941581277524
0.9998941597109501
